nta_code,nta_name,hour_of_day,pickups,dropoffs
BK40,Windsor Terrace,20,418,6245
BK40,Windsor Terrace,19,384,4675
BK40,Windsor Terrace,18,354,3220
BK40,Windsor Terrace,17,324,1926
BK40,Windsor Terrace,16,221,1725
BK40,Windsor Terrace,15,159,1739
BK40,Windsor Terrace,14,176,1601
BK40,Windsor Terrace,13,171,1258
BK40,Windsor Terrace,12,164,1152
BK40,Windsor Terrace,11,191,1092
BK40,Windsor Terrace,10,194,896
BK40,Windsor Terrace,9,294,817
BK40,Windsor Terrace,8,528,956
BK40,Windsor Terrace,7,565,910
BK40,Windsor Terrace,6,329,1001
BK40,Windsor Terrace,5,175,1374
BK40,Windsor Terrace,4,229,3141
BK40,Windsor Terrace,3,281,4557
BK40,Windsor Terrace,2,431,6341
BK40,Windsor Terrace,1,696,8789
BK40,Windsor Terrace,0,864,10524
QN53,Woodhaven,23,105,2366
QN53,Woodhaven,22,88,2153
QN53,Woodhaven,21,76,1733
QN53,Woodhaven,20,49,1171
QN53,Woodhaven,19,64,1000
QN53,Woodhaven,18,66,871
QN53,Woodhaven,17,72,707
QN53,Woodhaven,16,82,745
QN53,Woodhaven,15,68,770
QN53,Woodhaven,14,64,676
QN53,Woodhaven,13,57,571
QN53,Woodhaven,12,52,473
QN53,Woodhaven,11,73,473
QN53,Woodhaven,10,92,571
QN53,Woodhaven,9,110,588
QN53,Woodhaven,8,160,547
QN53,Woodhaven,7,225,528
QN53,Woodhaven,6,294,673
QN53,Woodhaven,5,241,914
QN53,Woodhaven,4,143,1512
QN53,Woodhaven,3,127,1466
QN53,Woodhaven,2,149,1946
QN53,Woodhaven,1,132,2233
QN53,Woodhaven,0,92,2431
BX62,Woodlawn-Wakefield,23,40,1539
BX62,Woodlawn-Wakefield,22,29,1392
BX62,Woodlawn-Wakefield,21,18,1154
BX62,Woodlawn-Wakefield,20,23,795
BX62,Woodlawn-Wakefield,19,10,615
BX62,Woodlawn-Wakefield,18,14,445
BX62,Woodlawn-Wakefield,17,9,320
BX62,Woodlawn-Wakefield,16,19,289
BX62,Woodlawn-Wakefield,15,11,386
BX62,Woodlawn-Wakefield,14,6,353
BX62,Woodlawn-Wakefield,13,16,303
BX62,Woodlawn-Wakefield,12,23,252
BX62,Woodlawn-Wakefield,11,15,267
BX62,Woodlawn-Wakefield,10,7,210
BX62,Woodlawn-Wakefield,9,18,238
BX62,Woodlawn-Wakefield,8,17,259
BX62,Woodlawn-Wakefield,7,17,294
BX62,Woodlawn-Wakefield,6,19,426
BX62,Woodlawn-Wakefield,5,35,986
BX62,Woodlawn-Wakefield,4,54,1542
BX62,Woodlawn-Wakefield,3,52,1524
BX62,Woodlawn-Wakefield,2,27,1700
BX62,Woodlawn-Wakefield,1,42,1458
BX62,Woodlawn-Wakefield,0,36,1645
QN63,Woodside,23,3366,17479
QN63,Woodside,22,2635,13170
QN63,Woodside,21,2269,10045
QN63,Woodside,20,2026,7776
QN63,Woodside,19,2312,6506
QN63,Woodside,18,2546,5608
QN63,Woodside,17,3253,4946
QN63,Woodside,16,2572,4620
QN63,Woodside,15,2673,4743
QN63,Woodside,14,3015,4830
QN63,Woodside,13,2787,4144
QN63,Woodside,12,3176,4148
QN63,Woodside,11,3845,4258
QN63,Woodside,10,4872,4289
QN63,Woodside,9,6668,4670
QN63,Woodside,8,9046,5071
QN63,Woodside,7,11371,5153
QN63,Woodside,6,9516,4967
QN63,Woodside,5,6190,7428
QN63,Woodside,4,5120,12239
QN63,Woodside,3,4049,13408
QN63,Woodside,2,4206,16806
QN63,Woodside,1,4600,19746
QN63,Woodside,0,4295,20645
MN32,Yorkville,23,162998,298886
MN32,Yorkville,22,199481,360119
MN32,Yorkville,21,218039,369202
MN32,Yorkville,20,238843,372891
MN32,Yorkville,19,285786,379196
MN32,Yorkville,18,294699,356959
MN32,Yorkville,17,248754,282554
MN32,Yorkville,16,200858,234400
MN32,Yorkville,15,237386,249732
MN32,Yorkville,14,238232,217276
MN32,Yorkville,13,238044,191592
MN32,Yorkville,12,256301,186240
MN32,Yorkville,11,266805,165653
MN32,Yorkville,10,282097,145796
MN32,Yorkville,9,260720,115601
MN32,Yorkville,8,249864,108246
MN32,Yorkville,7,297585,85119
MN32,Yorkville,6,182897,45118
MN32,Yorkville,5,61996,31727
MN32,Yorkville,4,37962,50410
MN32,Yorkville,3,38906,78302
MN32,Yorkville,2,54101,112424
MN32,Yorkville,1,78616,153117
MN32,Yorkville,0,118753,217540
